,p0q0
100,0.21489202555029374
101,0.21453641306643992
102,0.20043925290741343
103,0.18704612562507741
104,0.19234817051150657
105,0.2130508172834929
106,0.18892778218554976
107,0.2238349307324295
108,0.20654253668510195
109,0.22051024440640105
110,0.21274733341473617
111,0.22080064023485008
112,0.2016388280748427
113,0.1866709549477583
114,0.21679717921828504
115,0.22878227678995788
116,0.1995353057355347
117,0.17958352811422582
118,0.19492037175157098
119,0.21467499562881265
120,0.22462355535194747
121,0.16061911034045542
122,0.16015476656005237
123,0.1599397251195641
124,0.14488225397780316
125,0.1549652699390675
126,0.14478612361967746
127,0.1387555507270855
128,0.13035712168418556
129,0.16160571931943704
130,0.14814112512361557
131,0.16015476656005237
132,0.1463628103022144
133,0.15350258001442127
134,0.14264690744548814
135,0.1412793864594687
136,0.1456008180539597
137,0.1376634130047908
138,0.154346890529221
139,0.14827600960395496
140,0.1426957338456116
141,0.13917575150170156
142,0.13343269712872066
143,0.1511418017004811
144,0.15166352662380553
145,0.11611374041972046
146,0.1158280144222971
147,0.1319028803653009
148,0.1105730055365058
149,0.127860677288663
150,0.09852262346345682
151,0.10112245473012196
152,0.09341496533306651
153,0.1199570644576942
154,0.10924589303937977
155,0.1156134804860254
156,0.10149440857137401
157,0.11560969095580753
158,0.11078334180812023
159,0.11578285107493758
160,0.11966875141209586
161,0.095362825284271
162,0.11724991364277201
163,0.11643728038777204
164,0.11325793597403265
165,0.10177236782522442
166,0.09198876226605081
167,0.11610542979052603
168,0.11902787093392919
169,0.046413227497926715
170,0.046413227497926715
171,0.046413227497926715
172,0.046413227497926715
173,0.046413227497926715
174,0.046413227497926715
175,0.046413227497926715
176,0.046413227497926715
177,0.046413227497926715
178,0.046413227497926715
179,0.046413227497926715
180,0.046413227497926715
181,0.046413227497926715
182,0.046413227497926715
183,0.046413227497926715
184,0.046413227497926715
185,0.046413227497926715
186,0.046413227497926715
187,0.046413227497926715
188,0.046413227497926715
189,0.046413227497926715
190,0.046413227497926715
191,0.046413227497926715
192,0.046413227497926715
193,0.2681282080108492
194,0.2620148371055687
195,0.23706941429387202
196,0.24529978260072127
197,0.2541681916427395
198,0.23122184849332972
199,0.2487880913274206
200,0.24250277917626947
201,0.2792277826857974
202,0.23611152573360747
203,0.280597154365645
204,0.23890594274537208
205,0.2808249234326471
206,0.26830573307125416
207,0.2836533499828659
208,0.25001778399991376
209,0.23210784404850332
210,0.2451018880136499
211,0.27710055298224884
212,0.277175118886283
213,0.22634311169359148
214,0.2867224867658917
215,0.2884311151730213
216,0.25589764056084374
217,0.07394487593092054
218,0.07269102693633624
219,0.12217719806485407
220,0.07682946644488
221,0.09314260441360277
222,0.0678082241076665
223,0.07068530625588297
224,0.06715032536298292
225,0.0845331598718154
226,0.06688377390225181
227,0.07394487593092054
228,0.06715032536298292
229,0.08515935711490974
230,0.07068530625588297
231,0.10016183735083885
232,0.1019447176351924
233,0.06774260410560702
234,0.08791187837626707
235,0.08438648245201942
236,0.0704530712312428
237,0.05594008333416323
238,0.05949897435185827
239,0.08489616602333155
240,0.08656906960002314
241,0.10009797484236152
242,0.09358324060884284
243,0.1321427528189757
244,0.09480790844690434
245,0.11217659211880657
246,0.08732496486885613
247,0.08842621275650848
248,0.08447661678647798
249,0.1061607503029909
250,0.08693299696255459
251,0.09474480255900783
252,0.08746656592764125
253,0.10535869534534024
254,0.0941073811566113
255,0.10837642655889748
256,0.11338944133450508
257,0.08910233040417836
258,0.10674287512229243
259,0.10367509988423797
260,0.09674413843241694
261,0.09260631449152833
262,0.08367941129481775
263,0.10367509988423797
264,0.10674128232649865
265,0.43703853172171914
266,0.2749663777913205
267,0.39112155519461095
268,0.32749709438883395
269,0.30063343672144577
270,0.2651284811710262
271,0.3027583983611756
272,0.30548661701285607
273,0.29727466642726663
274,0.30171802150905175
275,0.2831298613542923
276,0.41386490435895334
277,0.2901287881428898
278,0.32001246029822744
279,0.2932980246249537
280,0.26415339733847926
281,0.28159277212694966
282,0.27132385765909645
283,0.3185310667576063
284,0.2844297827024612
285,0.34126365102574524
286,0.28722541705506227
287,0.31102578613489407
288,0.33776243780632526
289,0.3706690580748216
290,0.4591676109568517
291,0.28863066461040326
292,0.38670970276418887
293,0.35287642848201334
294,0.44098495720947734
295,0.3927629659101384
296,0.3465801837227979
297,0.2843372519154676
298,0.4012195465831972
299,0.37542579174101376
300,0.3839920880413747
301,0.3206607206976039
302,0.3081840801954018
303,0.44384998327354624
304,0.3408901187920108
305,0.411873095902217
306,0.37478918844351705
307,0.34451237396241396
308,0.3297481962337397
309,0.28084339147713633
310,0.3938412695809231
311,0.3246392973442109
312,0.3974129216406863
313,0.3798700871626243
314,0.36053474879785946
315,0.38444420267711793
316,0.3925403295996893
317,0.5019211226577648
318,0.3281671357587741
319,0.35888898354163096
320,0.30793544402572515
321,0.4253179108008559
322,0.45813311080099456
323,0.3521608168597263
324,0.2960906452762608
325,0.4721260754384122
326,0.4035929363526998
327,0.37427117927084774
328,0.3196237887234091
329,0.3091399477991181
330,0.42370295440306494
331,0.30881422748234144
332,0.40867091343063056
333,0.357016988936835
334,0.32120720855937146
335,0.32153698182190515
336,0.31527104131558986
337,0.3518901629105037
338,0.35183141340828944
339,0.3927791671401274
340,0.332742092464949
341,0.35319868294503615
342,0.35226651995228275
343,0.3877027007212696
344,0.40517861957296614
345,0.3384741375498478
346,0.3600997117261654
347,0.31507367309269535
348,0.4031122236643536
349,0.37841386609608546
350,0.2905962786273999
351,0.23381062776016676
352,0.3162207983370296
353,0.3124189772071589
354,0.2952738963082411
355,0.29613943584465013
356,0.31672370809237355
357,0.4223784850306169
358,0.3143110887398352
359,0.31705668309801244
360,0.2981695858356188
361,0.25753703138871914
362,0.25120748133429277
363,0.26574905047287284
364,0.30531671871014965
365,0.271696911591929
366,0.3197144688964528
367,0.32631917903828955
368,0.3145293045438678
369,0.3095295180163284
370,0.37331013653715583
371,0.40238825540869094
372,0.28224434414393573
373,0.3698905504952407
374,0.32101835070636703
375,0.3289875463592649
376,0.28084049726792254
377,0.27851201472838405
378,0.22012827366693086
379,0.26796561406444575
380,0.275987998349407
381,0.28545845147143356
382,0.2570152252797409
383,0.25936300632809384
384,0.37528271955362635
385,0.28694989362752293
386,0.2984576405842117
387,0.27687129547575984
388,0.22048758220817796
389,0.25102006191116844
390,0.22050755479410217
391,0.2973876689260392
392,0.26067457221115026
393,0.2869315958033307
394,0.2524416805208509
395,0.26006635145647095
396,0.2905782645298924
397,0.30693211207497256
398,0.4058414790920539
399,0.25194835203103433
400,0.2801591411505774
401,0.25899254168093644
402,0.22199719738395712
403,0.18687877399520406
404,0.2207050717229738
405,0.16185223732119905
406,0.20141449843766385
407,0.1954395627426272
408,0.19059091867036088
409,0.18983351447320387
410,0.1957710449388605
411,0.21154990881862928
412,0.18839312858906826
413,0.19483911018983904
414,0.19393878654613622
415,0.17706119365845366
416,0.1912378661663131
417,0.1609424860042848
418,0.19953236837959046
419,0.18228699912389715
420,0.18926849923265093
421,0.19219145000212304
422,0.19439794567758759
423,0.19008211830337468
424,0.2181347458911283
425,0.28600661552997814
426,0.17405934780821716
427,0.20990645667192903
428,0.19197070964680985
429,0.1555677387433329
430,0.13107346472230064
431,0.15339609861348708
432,0.10288090233613591
433,0.13367108916962997
434,0.14044797157676667
435,0.13500396291114938
436,0.13917346520049567
437,0.1520463943444467
438,0.14072683466533276
439,0.14313208401034405
440,0.14141714540632364
441,0.13253321789950964
442,0.1256548824035967
443,0.1322654626328941
444,0.1147623843229846
445,0.14881815991693767
446,0.1277840155617507
447,0.13020419194035973
448,0.12982853540726713
449,0.13118598915621782
450,0.13184223079773416
451,0.15292956374094616
452,0.2307352702159199
453,0.12087524862765057
454,0.08201330532830545
455,0.09374364604044937
456,0.07302139219974471
457,0.07036007910832032
458,0.08119267767766458
459,0.06714747772032055
460,0.06373169006387651
461,0.07895014553171756
462,0.0785180935114767
463,0.09648866921319474
464,0.07698119464756785
465,0.07875600085526235
466,0.07601149970111619
467,0.09234601965642543
468,0.09163766812507096
469,0.09698478693449179
470,0.0830011057635578
471,0.06456005659467201
472,0.0711552176954165
473,0.08188619770338858
474,0.09906529362624042
475,0.0757113967386145
476,0.08361487867324024
477,0.08246914314569118
478,0.07718035247074816
479,0.09914673915843768
480,0.0736166031506
481,0.35162928250304537
482,0.2909657456365402
483,0.398780912884635
484,0.4499631054478116
485,0.3273272643084472
486,0.27960013943034306
487,0.41502157730823214
488,0.4219058330043245
489,0.4145415447449248
490,0.3004589263553884
491,0.2803435189862521
492,0.39949962132660627
493,0.3394340515195357
494,0.4209599168951727
495,0.34254540384358084
496,0.2953064407501916
497,0.29112249035627447
498,0.29402674277353924
499,0.33918461783339904
500,0.32770058819998354
501,0.35606238524272843
502,0.30174630807692154
503,0.33676997090287975
504,0.35505966731664607
505,0.3817646467459065
506,0.4638219198059935
507,0.31577635588546854
508,0.11662121155574146
509,0.14078551166649117
510,0.10408862345641041
511,0.08547599362159601
512,0.11869099337784124
513,0.06394491754650015
514,0.07798147215662735
515,0.08566238195315544
516,0.10087458008739394
517,0.09726692836456995
518,0.08842104337428063
519,0.08891223173207538
520,0.09868250473015049
521,0.08916750489995885
522,0.08238402616499355
523,0.08256196150042279
524,0.09454835481426019
525,0.08323335246031972
526,0.07705861794339491
527,0.08184335593493451
528,0.08504723702998288
529,0.06920092278153803
530,0.07810788958130374
531,0.0802032967341863
532,0.08827515850539443
533,0.13971972504684377
534,0.07604010880721096
535,0.1680375449200079
536,0.16296592312905836
537,0.12774602325608708
538,0.10940682401100152
539,0.12997860317879645
540,0.09900286518718811
541,0.1059006265032874
542,0.113857725988009
543,0.11080532082541111
544,0.12042845788620435
545,0.12065974289605082
546,0.11268614061085781
547,0.11990973408751106
548,0.12534996198341405
549,0.11468541592941102
550,0.09837716212390078
551,0.11545044242838955
552,0.10605715439242194
553,0.11723557494996246
554,0.10641617096437807
555,0.1119346382424626
556,0.10103110824696405
557,0.10998165867209915
558,0.10948871003850386
559,0.1187283812483144
560,0.18506813983522777
561,0.09660940816570743
562,0.23132923257728566
563,0.2117937045774897
564,0.24416755209391322
565,0.19150552284707004
566,0.24837209294584164
567,0.19822422175291174
568,0.20047434410423182
569,0.202693855453825
570,0.19668456855870034
571,0.21197767253853456
572,0.23845197095131543
573,0.2104528902455453
574,0.24578272306893717
575,0.21735796065797747
576,0.21858034768938106
577,0.20113446387497097
578,0.1560065283539148
579,0.21100143444296668
580,0.188568785131713
581,0.1906825101966646
582,0.2157538273848942
583,0.20492295469147664
584,0.1878395077574834
585,0.18868039173602874
586,0.2037663034556953
587,0.20444076328233168
588,0.2871997915016951
589,0.27740573916562516
590,0.2844036708978373
591,0.1881492757657682
592,0.28709505948396824
593,0.2645040729438151
594,0.24755722937657887
595,0.26479565115966225
596,0.2386190144367212
597,0.2445055797821185
598,0.2851142842197051
599,0.24260528296269893
600,0.3033910623569442
601,0.255406467496343
602,0.26933691089398065
603,0.253857041005677
604,0.18591128184360745
605,0.256942577128756
606,0.20871036769607101
607,0.20361542174592326
608,0.265365025779748
609,0.2545537728642941
610,0.23617739323778256
611,0.22195928613564295
612,0.25177356666011436
613,0.23770665722740314
614,0.27175652489553215
615,0.3496158117309292
616,0.28385787928488715
617,0.20483153741251262
618,0.33031534008814184
619,0.2601283948456892
620,0.2773056360432271
621,0.25559314904920094
622,0.23382371629656684
623,0.25312663777776273
624,0.31590722569551777
625,0.2445454244729373
626,0.3161298743607298
627,0.2535458195456972
628,0.30555563515211187
629,0.24454876761769634
630,0.17912619257639414
631,0.24399016367368626
632,0.20655550448691762
633,0.2242685005104754
634,0.2699659670136802
635,0.24016200232426
636,0.24201228238626613
637,0.2568565583471399
638,0.2615957815821151
639,0.2429406717926804
640,0.2650192611234212
641,0.2341687449489002
642,0.2549924882655736
643,0.17438811201027057
644,0.26031735856115945
645,0.20589199247467185
646,0.20843722772645562
647,0.20469894130880162
648,0.19065917941685723
649,0.2140606061069788
650,0.2438076726337543
651,0.1961624658386661
652,0.2636509757666927
653,0.20518595479602947
654,0.23670216694596088
655,0.20805363544483657
656,0.17074407348817297
657,0.2068854840703701
658,0.17334078357288715
659,0.1774927650610299
660,0.21550684516544077
661,0.19941508987905307
662,0.20290741333952023
663,0.16837754612893796
664,0.21058227424372578
665,0.22298125144421846
666,0.19666547939355522
667,0.20220349398927337
668,0.20456552859251947
669,0.1795940726751412
670,0.21565282608863298
671,0.18469375660066006
672,0.1917025551236216
673,0.1784646041969924
674,0.18191524812661866
675,0.1980656167381219
676,0.20954690781232793
677,0.20694124840908046
678,0.22463832263243458
679,0.185020103172441
680,0.20478019805229303
681,0.17640946288372011
682,0.14823599344975993
683,0.17948265276541775
684,0.17600841112976065
685,0.16308739501862005
686,0.18553808399235588
687,0.18703501054491684
688,0.18504099126066487
689,0.1315641749720136
690,0.18692067858838649
691,0.19455185821997267
692,0.13607665715079426
693,0.1614731112095657
694,0.1464312734791969
695,0.1537974028139011
696,0.15961210664802516
697,0.13685645630539894
698,0.15644418671925894
699,0.13651538317168496
700,0.14234304147211463
701,0.15781839806646053
702,0.1539771039167578
703,0.149709274539665
704,0.18625748696172698
705,0.14391298577752645
706,0.16641679934879944
707,0.13948084426051532
708,0.12974203355527567
709,0.14293130220703607
710,0.1216743066146221
711,0.13893838824987523
712,0.14857997142031062
713,0.12616236681760482
714,0.13110623038471617
715,0.11962781568382692
716,0.15087652501393536
717,0.16477822561662345
718,0.10838697845279996
719,0.12954176394777994
720,0.11000330569602502
721,0.11534983093730122
722,0.13040865058639195
723,0.09545104281395157
724,0.11687612316693834
725,0.10918055380986089
726,0.10847173615760596
727,0.12318431327862751
728,0.11383940869578175
729,0.11437271537607906
730,0.14843091154544832
731,0.11283539243259237
732,0.130017624471296
733,0.10952092239606533
734,0.109983208772284
735,0.11498787289955337
736,0.0891005283330005
737,0.11068433507279571
738,0.11243068496892805
739,0.09332829587377975
740,0.11263311893363478
741,0.09601187245271178
742,0.11669728727122758
743,0.11847567971487577
744,0.07088487684227063
745,0.08285755089675909
746,0.0716897382478298
747,0.06840338248509238
748,0.08888031155417886
749,0.07170975892619366
750,0.07596576670864737
751,0.07731268116519373
752,0.07202633130576024
753,0.07224922848219531
754,0.07483750180121516
755,0.07512026366457716
756,0.0769313904212985
757,0.07505285936657506
758,0.0811929813381358
759,0.07944640050897364
760,0.0711701833674416
761,0.07679877618858023
762,0.07462937258733396
763,0.07345836938730908
764,0.08006228262661058
765,0.07234134280831185
766,0.07308600063448573
767,0.09703520733939826
768,0.07625877425136501
769,0.09784150634478143
770,0.24732883951440557
771,0.29045841359558733
772,0.26278916630822086
773,0.23190941314326002
774,0.3099351809001898
775,0.265116793362973
776,0.28299773440175624
777,0.2842458527395701
778,0.23084118631484588
779,0.23498502283000128
780,0.28512915936920097
781,0.23181152336139807
782,0.29767669612726816
783,0.24193488664201
784,0.2798804408493266
785,0.22549655353825848
786,0.20661221056194543
787,0.20886423793955644
788,0.2510808239971493
789,0.2573954499032968
790,0.23885248591236
791,0.215041917366732
792,0.2466566448957752
793,0.21881327892386965
794,0.2420713842475548
795,0.2230579781498009
796,0.08425645443167291
797,0.11396874841896376
798,0.08968436815434502
799,0.08846205640077127
800,0.10087223716904009
801,0.07404813137621691
802,0.086292909467307
803,0.07323600218340558
804,0.08036159441800309
805,0.07315160154130172
806,0.0988699619664039
807,0.0944280958655632
808,0.11047090443144637
809,0.08195656097978136
810,0.09956028343100118
811,0.07369998501154253
812,0.08479235242166064
813,0.07941651394055245
814,0.05741253691236769
815,0.07953652818476861
816,0.07814251605610742
817,0.05571011593840318
818,0.09886047507823839
819,0.07596488777953957
820,0.08133262982315631
821,0.08705574037714058
822,0.10096356591762444
823,0.11989390771452858
824,0.10097287620830026
825,0.10033015044503982
826,0.11819547832045048
827,0.09097016353227436
828,0.10393517785341533
829,0.09804289383673638
830,0.10643909177278102
831,0.10697421489579613
832,0.1049160001957747
833,0.10193102298277446
834,0.12356481172342981
835,0.10287389142640412
836,0.10227570279921794
837,0.1001249134518434
838,0.1005034507716994
839,0.10406719593227905
840,0.08381592917155367
841,0.0991046098381594
842,0.09996835817612564
843,0.08724744829878477
844,0.09791886493870852
845,0.09299153940546202
846,0.10639009418705041
847,0.10146262764136128
848,0.07498462757769543
849,0.06599129335484494
850,0.07324333400173891
851,0.06858664881838873
852,0.0727261617469289
853,0.07600010672753096
854,0.08098130635405879
855,0.08895237859071263
856,0.06981358511553938
857,0.10736818503620253
858,0.06708889237001249
859,0.07009783171459344
860,0.08348455225170281
861,0.07167355146781502
862,0.06941333223596612
863,0.07385630896590181
864,0.06994006843585232
865,0.06327446466910566
866,0.0774436681313892
867,0.06420319270051675
868,0.06427422892742539
869,0.055869184831266676
870,0.061231479264360504
871,0.07399346619573006
872,0.05420289175157543
873,0.12010444697783364
874,0.10296472550071491
875,0.11690188926171254
876,0.107357911664358
877,0.11195735305660169
878,0.09626818773719112
879,0.1193722756464294
880,0.1134037628785691
881,0.09351030315670578
882,0.1459338491517807
883,0.11729037380525591
884,0.09102874307080198
885,0.12583308333774051
886,0.11036800418857566
887,0.10959126952728865
888,0.1230269542811922
889,0.09660099516212958
890,0.10317002413493467
891,0.1087996681360653
892,0.09811000814408946
893,0.07152092537742916
894,0.07486371636450895
895,0.09247577759701342
896,0.10836051734442018
897,0.08239516903288495
898,0.1474077860874471
899,0.14419930326527308
900,0.14122881647810157
901,0.13977836584242256
902,0.14707711357742786
903,0.13270569684991046
904,0.1687163355082662
905,0.15122648652650497
906,0.15278786508602155
907,0.2175020154347665
908,0.16588120593483963
909,0.13659795690533888
910,0.16840728949821443
911,0.1629333039495922
912,0.16274322651730758
913,0.17453757418203622
914,0.13395150414650803
915,0.15624835472100748
916,0.19916690868163142
917,0.13044629772737235
918,0.0975717271180355
919,0.10472974502055483
920,0.1403090614480827
921,0.14560863306058067
922,0.1300552011836658
923,0.04924551723034612
924,0.046468631856322704
925,0.04599181284565661
926,0.04716303412066904
927,0.04546938385767506
928,0.048246057993265506
929,0.04687019002355942
930,0.045021979246961344
931,0.05317280915201705
932,0.056612139250292355
933,0.04685098679888505
934,0.04835937948300641
935,0.0519418071598486
936,0.05181135169406852
937,0.05154294406998649
938,0.04850969229381029
939,0.041584276197689445
940,0.041509274787123504
941,0.04519202586359947
942,0.043858883758325855
943,0.04535180559544753
944,0.04274324093662028
945,0.041584276197689445
946,0.045587272195478444
947,0.03519868712823196
948,0.029242788480071804
949,0.030409716424892333
950,0.02741443769841552
951,0.028154309325119004
952,0.02659027664845369
953,0.030409716424892333
954,0.030341540580012222
955,0.028387109131321732
956,0.031738052570180274
957,0.036814402798075435
958,0.03159962445365795
959,0.0329344373471902
960,0.03111127528591758
961,0.035412399352643766
962,0.031482658587474364
963,0.027222678851823216
964,0.0267289987304024
965,0.020530099505703902
966,0.02336471214697451
967,0.024486283901544423
968,0.025699267786402552
969,0.02571097784567175
970,0.0191866280587105
971,0.024486283901544423
972,0.025913412096437438
973,0.018803262508294515
974,0.02261806398467179
975,0.024316088702415434
976,0.02549230185778023
977,0.024869649451960407
978,0.02575572718674082
979,0.026050773339660965
980,0.02471196454226379
981,0.024303401722815792
982,0.023295903005710335
983,0.019294836653221323
984,0.11739696492274539
985,0.112051115866808
986,0.11357921593304905
987,0.1081344858528444
988,0.11863094929699022
989,0.10731604495282328
990,0.14512319199586549
991,0.12087750087857044
992,0.11986420201003542
993,0.1659692674754278
994,0.13332697829019124
995,0.1082463182600355
996,0.13477042896852626
997,0.11644822332880547
998,0.11894820355293939
999,0.14105644426502995
1000,0.10948352837845839
1001,0.11913240134969692
1002,0.13906137160213022
1003,0.10313148719471871
1004,0.08533232807248743
1005,0.08984940266057548
1006,0.1134433809823942
1007,0.10973140566566546
1008,0.1072517071156036
1009,0.17826647127584186
1010,0.16921346749297472
1011,0.17388738466868045
1012,0.1624039643180088
1013,0.18289294866397185
1014,0.1652060860116811
1015,0.18062826997333725
1016,0.19358535637999966
1017,0.1816114174058166
1018,0.20582835118988413
1019,0.18274923795259768
1020,0.15589153120024232
1021,0.21199908677365487
1022,0.2221757522761215
1023,0.19481213580899678
1024,0.17254209722408237
1025,0.17295686001745847
1026,0.18418798123716926
1027,0.24961807064788838
1028,0.1702201847971829
1029,0.1523253184871407
1030,0.15782423766138196
1031,0.19116481889827266
1032,0.1843817363530618
1033,0.15862092718657783
1034,0.016684223679057877
1035,0.01661728977540009
1036,0.01661728977540009
1037,0.01595200856512839
1038,0.01595200856512839
1039,0.01661728977540009
1040,0.018196233830908844
1041,0.016684223679057877
1042,0.01661728977540009
1043,0.019173557725584874
1044,0.019173557725584874
1045,0.01595200856512839
1046,0.01661728977540009
1047,0.01614741765465153
1048,0.01661728977540009
1049,0.01661728977540009
1050,0.018402428532955664
1051,0.01595200856512839
1052,0.0998754211516989
1053,0.10385567670464504
1054,0.08537671798187858
1055,0.09958386842124022
1056,0.09553893042227588
1057,0.08337153073401096
1058,0.08566227156229152
1059,0.09614643968647432
1060,0.07628998757798112
1061,0.09686961103008623
1062,0.09718264758417755
1063,0.09872362301685164
1064,0.08319518870398815
1065,0.09504192187972946
1066,0.09083727455528393
1067,0.0847337598456638
1068,0.09767507013143384
1069,0.15911240012127237
1070,0.09351562493665078
1071,0.1591445071420515
1072,0.09069431152097324
1073,0.08218483895319065
1074,0.09757818078144827
1075,0.09050475041986364
1076,0.0907296203631045
1077,0.09217405706687329
1078,0.0972847532353482
1079,0.12772121168231781
1080,0.15009194572168003
1081,0.14860476639509668
1082,0.1384887266187808
1083,0.14054454792473217
1084,0.1233667306521055
1085,0.11867688098187766
1086,0.10974507155911709
1087,0.12728471200430128
1088,0.11330145405662914
1089,0.1355241124106946
1090,0.15328770540254744
1091,0.13228919195846828
1092,0.12734730444989337
1093,0.12840394429588728
1094,0.13017969554856917
1095,0.10839435381846174
1096,0.141142111550914
1097,0.20504282880774147
1098,0.13354911318728171
1099,0.1970832714644532
1100,0.1190773704566841
1101,0.12159821612255073
1102,0.13421463910337356
1103,0.131944281582614
1104,0.10775655257204186
1105,0.13299203199515555
1106,0.1457683234345129
1107,0.15081848686078184
1108,0.24098397500494637
1109,0.21790462889895681
1110,0.20664735868667192
1111,0.2075302835494768
1112,0.20305011811995755
1113,0.20462795373141013
1114,0.18521311474283414
1115,0.22209632822014977
1116,0.15233310754344942
1117,0.22698354996661935
1118,0.2089868837494205
1119,0.19417682147576265
1120,0.2086839877472751
1121,0.23105812696764105
1122,0.22408487584179815
1123,0.19936560163046133
1124,0.19240425856225093
1125,0.29537401268718727
1126,0.20902932553461417
1127,0.2514201631447104
1128,0.1512391871379954
1129,0.18989009484760452
1130,0.22521049096063972
1131,0.17828783007640686
1132,0.14919604682101512
1133,0.20767475415911021
1134,0.23192263036297903
1135,0.2281639189685064
1136,0.06682260843922859
1137,0.06727589015168471
1138,0.058532971222011496
1139,0.06303916059051808
1140,0.059298420133994535
1141,0.06145320657677276
1142,0.058387094166378856
1143,0.06280456773405177
1144,0.046987799254647585
1145,0.05093026801553534
1146,0.06162492512964774
1147,0.05659801774104903
1148,0.056387053812514264
1149,0.06890634323419455
1150,0.063918092803824
1151,0.05662842193132264
1152,0.060791932660782484
1153,0.164705511859583
1154,0.05170164445983695
1155,0.12077081923067846
1156,0.050655111737612946
1157,0.05429619815766326
1158,0.05895918759628489
1159,0.05982295154937661
1160,0.05310087344672299
1161,0.048768613684308425
1162,0.08358791617318156
1163,0.06393171392173663
1164,0.05077514702175939
1165,0.043661558356435655
1166,0.038893677118030816
1167,0.04679993180989657
1168,0.0369845284288531
1169,0.04136498955708181
1170,0.04024702903882382
1171,0.04493382588540887
1172,0.03401243319492848
1173,0.047724743839628554
1174,0.04907368300189212
1175,0.045674302051242587
1176,0.051818019156046134
1177,0.04960922568136794
1178,0.04241251794148999
1179,0.04136604479395163
1180,0.042380317892865144
1181,0.12438609116026292
1182,0.04784651015037351
1183,0.09638445754995376
1184,0.045736474415518084
1185,0.035530205010652134
1186,0.04522334751281669
1187,0.04957911921302262
1188,0.0442370407594395
1189,0.04300438568648608
1190,0.051828286150825305
1191,0.03214282320422349
1192,0.03991911846067147
1193,0.037944572721220114
1194,0.03646731543136335
1195,0.03774160172455733
1196,0.03594126694127609
1197,0.03796720129125338
1198,0.03830931579704219
1199,0.039355836396783375
1200,0.032541342884460624
1201,0.03866440807942526
1202,0.04125579037252513
1203,0.03901952850655074
1204,0.03907610527436085
1205,0.045527547940535346
1206,0.040129490913143225
1207,0.034786840762889765
1208,0.04058156668350377
1209,0.1050638933025141
1210,0.0409072321027916
1211,0.07192985406305595
1212,0.04369563900212809
1213,0.030942869220344067
1214,0.038534651102993395
1215,0.0442460987910339
1216,0.036639901524187043
1217,0.03429662215603888
1218,0.04283281867166363
1219,0.033978331082739364
1220,0.17586480485244205
1221,0.17575294588708448
1222,0.16274993469865737
1223,0.16196374160388377
1224,0.15268918265481615
1225,0.14833353648186495
1226,0.14246597992625867
1227,0.1665988316651519
1228,0.13326877966977468
1229,0.1672096441478769
1230,0.16893956685906636
1231,0.15161658138787554
1232,0.15273872561144
1233,0.16371213259866976
1234,0.16819927453897804
1235,0.143463172621714
1236,0.1508146530606633
1237,0.2531154488234566
1238,0.15575071549591335
1239,0.21348554842828718
1240,0.13194094410523263
1241,0.1480369381371125
1242,0.16340344393314585
1243,0.14971538346204952
1244,0.12087042899156461
1245,0.15108985664362112
1246,0.1807838309768491
1247,0.18295198219055273
1248,0.2541450604926048
1249,0.2694540598535294
1250,0.23825293558117888
1251,0.234498062496613
1252,0.23624160593652196
